time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-04-05T11:42:56.770Z,16.347,121.218,10,4.4,mb,11,177.2,,1.06,us,usp000dmap,2014-11-07T01:25:29.568Z,"Luzon, Philippines",earthquake,,,,4,reviewed,us,us
2005-04-03T01:41:32.750Z,13.559,120.801,129.2,5.6,mwc,237,31.3,,0.77,us,usp000dm23,2016-11-10T01:04:06.675Z,"Mindoro, Philippines",earthquake,,5.1,,,reviewed,us,hrv
2005-04-02T02:21:18.910Z,15.59,120.872,227,4.2,mb,28,116.8,,0.72,us,usp000dkyz,2014-11-07T01:25:27.352Z,"Luzon, Philippines",earthquake,,27.8,,11,reviewed,us,us
2005-03-25T06:31:22.830Z,15.824,121.221,45,4.5,mb,13,159.9,,0.93,us,usp000dk0m,2014-11-07T01:25:19.241Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
2005-02-11T07:43:55.630Z,16.165,119.736,62,4.9,mwc,97,88.3,,0.81,us,usp000dfwu,2016-11-09T05:35:30.351Z,"Luzon, Philippines",earthquake,,8.6,,,reviewed,us,hrv
2005-02-10T22:31:57.980Z,13.841,121.164,115.6,4.2,mb,17,132.6,,0.84,us,usp000dfw5,2014-11-07T01:24:58.188Z,"Mindoro, Philippines",earthquake,,7,,6,reviewed,us,us
2005-02-09T20:59:52.190Z,13.686,120.791,102.4,5.5,mwc,130,63.2,,0.94,us,usp000dft9,2016-11-10T01:01:11.599Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
2005-01-29T09:07:17.760Z,13.758,120.831,113.8,4.7,mb,63,98.2,,0.95,us,usp000df3e,2014-11-07T01:24:49.090Z,"Mindoro, Philippines",earthquake,,,,24,reviewed,us,us
2005-01-27T06:13:03.900Z,15.477,119.81,68.1,4.9,mb,53,87.3,,0.75,us,usp000dehk,2014-11-07T01:24:45.401Z,"Luzon, Philippines",earthquake,,9.5,,25,reviewed,us,us
2005-01-16T09:30:53.820Z,14.516,118.999,10,4.3,mb,17,128.1,,1.06,us,usp000ddf6,2014-11-07T01:24:39.815Z,Philippine Islands region,earthquake,,0,,3,reviewed,us,us
2005-01-16T03:13:21.710Z,13.625,120.473,60.4,4.6,mb,39,125.5,,0.54,us,usp000ddeb,2014-11-07T01:24:39.713Z,"Mindoro, Philippines",earthquake,,7.3,,14,reviewed,us,us
2004-12-26T20:08:34.600Z,14.469,120.051,58.1,4.8,mb,51,69.1,,0.97,us,usp000dbp0,2014-11-07T01:24:23.633Z,"Luzon, Philippines",earthquake,,,,14,reviewed,us,us
2004-12-18T00:36:31.980Z,13.624,120.853,133.5,3.8,mb,13,124.9,,0.73,us,usp000daxc,2014-11-07T01:24:18.677Z,"Mindoro, Philippines",earthquake,,,,1,reviewed,us,us
2004-12-15T09:51:26.190Z,13.726,120.699,113.4,4.4,mb,10,144.2,,0.61,us,usp000darv,2014-11-07T01:24:17.556Z,"Mindoro, Philippines",earthquake,,12.6,,2,reviewed,us,us
2004-12-10T19:38:31.250Z,15.786,120.514,59.7,4.1,mb,24,105.7,,0.71,us,usp000dae8,2014-11-07T01:24:15.654Z,"Luzon, Philippines",earthquake,,12.6,,9,reviewed,us,us
2004-12-05T10:16:38.130Z,13.579,121.039,121.9,4.3,mb,27,98.2,,0.7,us,usp000da38,2014-11-07T01:24:13.983Z,"Mindoro, Philippines",earthquake,,,,12,reviewed,us,us
2004-12-03T02:28:48.430Z,13.593,121.219,10,4,mb,6,175.5,,0.65,us,usp000d9vu,2014-11-07T01:24:12.548Z,"Mindoro, Philippines",earthquake,,,,1,reviewed,us,us
2004-12-02T13:40:48.720Z,16.191,119.726,98.8,4.4,mb,16,104,,0.78,us,usp000d9tj,2014-11-07T01:24:12.002Z,"Luzon, Philippines",earthquake,,12.5,,9,reviewed,us,us
2004-11-29T11:09:14.160Z,13.843,120.724,108.9,4.7,mb,13,124.5,,0.76,us,usp000d9k0,2014-11-07T01:24:07.273Z,"Mindoro, Philippines",earthquake,,7.7,,3,reviewed,us,us
2004-11-22T09:35:18.350Z,14.928,120.338,1.1,3.9,mb,7,122,,0.65,us,usp000d8yj,2014-11-07T01:24:04.078Z,"Luzon, Philippines",earthquake,,14.9,,1,reviewed,us,us
2004-11-15T06:50:50.970Z,14.002,120.819,112.9,4.5,mb,19,109.2,,0.63,us,usp000d8gs,2014-11-07T01:24:00.992Z,"Luzon, Philippines",earthquake,,6.3,,8,reviewed,us,us
2004-11-12T18:32:31.610Z,13.795,120.565,220.4,0,,11,101.6,,0.77,us,usp000d89w,2014-11-07T01:23:59.767Z,"Mindoro, Philippines",earthquake,,8.6,,,reviewed,us,us
2004-11-12T07:47:02.060Z,15.663,119.197,69.4,4.3,mb,10,148,,0.67,us,usp000d88k,2014-11-07T01:23:59.567Z,"Luzon, Philippines",earthquake,,14.7,,1,reviewed,us,us
2004-11-08T11:39:50.130Z,16.2,119.814,103.6,4.3,mb,8,126.3,,0.59,us,usp000d7y8,2014-11-07T01:23:57.299Z,"Luzon, Philippines",earthquake,,13.9,,1,reviewed,us,us
2004-11-08T10:46:59.460Z,16.26,119.815,95,4.5,mb,12,169.6,,0.5,us,usp000d7y6,2014-11-07T01:23:57.295Z,"Luzon, Philippines",earthquake,,12,,3,reviewed,us,us
2004-11-08T10:18:13.870Z,16.588,120.949,87.7,4.3,mb,7,175.6,,0.52,us,usp000d7y3,2014-11-07T01:23:57.291Z,"Luzon, Philippines",earthquake,,19.3,,1,reviewed,us,us
2004-11-08T10:13:13.650Z,16.216,119.756,102.5,4.7,mb,10,125.3,,0.47,us,usp000d7y2,2014-11-07T01:23:57.289Z,"Luzon, Philippines",earthquake,,12.1,,1,reviewed,us,us
2004-11-08T10:09:15.710Z,16.659,121.061,80.3,4.4,mb,7,159.2,,0.59,us,usp000d7y1,2014-11-07T01:23:57.287Z,"Luzon, Philippines",earthquake,,31.7,,1,reviewed,us,us
2004-11-08T10:06:41.920Z,16.195,119.791,103.5,4.6,mb,15,108.9,,0.99,us,usp000d7y0,2014-11-07T01:23:57.286Z,"Luzon, Philippines",earthquake,,14,,5,reviewed,us,us
2004-11-08T10:05:07.820Z,16.151,119.712,91.9,4.1,mb,11,119.3,,1.16,us,usp000d7xz,2014-11-07T01:23:57.284Z,"Luzon, Philippines",earthquake,,15.2,,3,reviewed,us,us
2004-10-29T19:28:57.520Z,15.643,119.11,21.2,5.5,mwb,196,53.5,,1.16,us,usp000d7ad,2016-11-10T00:50:22.553Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2004-10-26T02:05:31.200Z,13.9,120.798,172.1,4.5,mb,43,96.2,,0.94,us,usp000d737,2014-11-07T01:23:49.203Z,"Mindoro, Philippines",earthquake,,,,20,reviewed,us,us
2004-10-14T18:35:49.300Z,13.836,120.707,132.1,4.9,mwc,61,92.5,,0.82,us,usp000d6cr,2016-11-10T00:48:55.469Z,"Mindoro, Philippines",earthquake,,11.4,,,reviewed,us,hrv
2004-10-12T09:40:40.860Z,13.762,120.856,100,4.6,mb,27,130.8,,0.96,us,usp000d68e,2014-11-07T01:23:44.657Z,"Mindoro, Philippines",earthquake,,,,10,reviewed,us,us
2004-10-11T10:39:52.710Z,13.912,120.866,107.5,4.2,mb,9,132.3,,0.61,us,usp000d66s,2014-11-07T01:23:44.467Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
2004-10-11T09:02:06.910Z,15.622,119.725,15,4.6,mb,27,99.7,,1.01,us,usp000d66m,2014-11-07T01:23:44.446Z,"Luzon, Philippines",earthquake,,0,,6,reviewed,us,us
2004-10-11T08:58:48.130Z,15.611,119.667,5.4,5.1,mwc,57,99.6,,1.01,us,usp000d66k,2016-11-10T00:48:35.470Z,"Luzon, Philippines",earthquake,,29.4,,,reviewed,us,hrv
2004-10-11T04:42:25.350Z,13.804,120.776,107.1,4.8,mb,59,112.1,,0.78,us,usp000d66a,2014-11-07T01:23:44.365Z,"Mindoro, Philippines",earthquake,,,,25,reviewed,us,us
2004-10-11T03:37:22.830Z,13.537,120.806,100,4.6,mb,22,125.2,,0.69,us,usp000d668,2014-11-07T01:23:44.361Z,"Mindoro, Philippines",earthquake,,,,7,reviewed,us,us
2004-10-09T15:49:58.260Z,13.789,120.762,117,4.6,mb,39,68.4,,0.97,us,usp000d62w,2014-11-07T01:23:43.920Z,"Mindoro, Philippines",earthquake,,16.2,,10,reviewed,us,us
2004-10-09T11:59:09.090Z,13.848,120.859,100,4.6,mb,18,132.2,,0.82,us,usp000d62g,2014-11-07T01:23:43.847Z,"Mindoro, Philippines",earthquake,,,,4,reviewed,us,us
2004-10-08T20:34:09.500Z,13.834,120.705,115.6,4.4,mb,24,130.8,,0.75,us,usp000d615,2014-11-07T01:23:43.695Z,"Mindoro, Philippines",earthquake,,20.2,,8,reviewed,us,us
2004-10-08T15:05:45.410Z,13.967,120.733,105.1,4.4,mb,19,130.9,,0.87,us,usp000d60n,2014-11-07T01:23:43.570Z,"Mindoro, Philippines",earthquake,,,,5,reviewed,us,us
2004-10-08T14:58:32.970Z,13.955,120.822,105,4.4,mb,10,174.8,,0.73,us,usp000d60m,2014-11-07T01:23:43.568Z,"Mindoro, Philippines",earthquake,,,,3,reviewed,us,us
2004-10-08T14:36:06.110Z,13.925,120.534,105,6.5,mwb,526,18.3,,0.95,us,usp000d60h,2017-04-26T18:03:00.496Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
2004-10-06T18:59:59.080Z,14.077,120.623,149.5,4.7,mb,65,113.8,,0.86,us,usp000d5wp,2014-11-07T01:23:42.723Z,"Luzon, Philippines",earthquake,,13.5,,29,reviewed,us,us
2004-10-03T14:45:47.610Z,15.43,120.34,111.8,4.4,mb,24,164,,0.75,us,usp000d5ps,2014-11-07T01:23:41.468Z,"Luzon, Philippines",earthquake,,8.8,,8,reviewed,us,us
2004-10-03T14:44:21.540Z,13.633,120.629,65.1,4.6,mb,20,123.8,,0.99,us,usp000d5pr,2014-11-07T01:23:41.465Z,"Mindoro, Philippines",earthquake,,,,5,reviewed,us,us
2004-09-30T12:13:05.630Z,15.255,120.187,106.6,4.2,mb,15,121.6,,0.66,us,usp000d5dk,2014-11-07T01:23:35.478Z,"Luzon, Philippines",earthquake,,9.6,,1,reviewed,us,us
2004-09-23T15:26:00.910Z,13.622,120.801,155.8,4.3,mb,28,115.7,,0.75,us,usp000d4xh,2014-11-07T01:23:32.968Z,"Mindoro, Philippines",earthquake,,41.7,,17,reviewed,us,us
2004-09-15T19:10:50.600Z,14.22,120.411,115.4,6,mwb,452,28.5,,0.82,us,usp000d4bh,2016-11-10T00:45:56.137Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2004-09-11T19:35:46.540Z,13.917,120.82,115.8,4.7,mwc,33,126.5,,0.88,us,usp000d43p,2016-11-10T00:45:37.269Z,"Mindoro, Philippines",earthquake,,6.7,,,reviewed,us,hrv
2004-09-04T18:26:24.870Z,13.849,120.43,141.4,4.3,mb,10,106.9,,0.94,us,usp000d3hz,2014-11-07T01:23:25.388Z,"Mindoro, Philippines",earthquake,,10.9,,1,reviewed,us,us
2004-09-04T10:55:35.870Z,13.43,120.118,10,4.3,mb,6,166.3,,0.57,us,usp000d3h5,2014-11-07T01:23:25.161Z,"Mindoro, Philippines",earthquake,,0,,1,reviewed,us,us
2004-08-29T11:38:51.020Z,14.909,120.363,83.4,4.1,mb,7,179.3,,0.54,us,usp000d340,2014-11-07T01:23:17.318Z,"Luzon, Philippines",earthquake,,12,,1,reviewed,us,us
2004-08-13T04:35:07.870Z,13.611,120.898,127.8,0,,10,135.6,,0.44,us,usp000d21s,2014-11-07T01:23:12.233Z,"Mindoro, Philippines",earthquake,,7.2,,,reviewed,us,us
2004-08-12T12:30:53.280Z,14.938,119.94,45,4.5,mb,28,115.5,,0.9,us,usp000d1zz,2014-11-07T01:23:11.361Z,"Luzon, Philippines",earthquake,,,,9,reviewed,us,us
2004-08-12T12:29:34.670Z,14.546,119.459,59.7,0,,8,127.5,,1.31,us,usp000d1zy,2014-11-07T01:23:11.359Z,"Luzon, Philippines",earthquake,,15.2,,,reviewed,us,us
2004-08-09T14:28:32.840Z,16.819,119.896,54.6,4.6,mb,32,107.3,,0.83,us,usp000d1tx,2014-11-07T01:23:10.472Z,"Luzon, Philippines",earthquake,,,,12,reviewed,us,us
2004-08-02T17:01:15.120Z,13.795,120.962,198.1,4.2,mb,13,162.9,,1.03,us,usp000d1b3,2014-11-07T01:23:07.509Z,"Mindoro, Philippines",earthquake,,8.2,,3,reviewed,us,us
2004-07-29T15:07:28.040Z,13.704,121.014,141.5,4.1,mb,17,115.9,,0.87,us,usp000d12x,2014-11-07T01:23:01.717Z,"Mindoro, Philippines",earthquake,,7.4,,6,reviewed,us,us
2004-07-23T02:01:03.240Z,15.494,119.2,54.6,4.6,mb,50,86.4,,1.4,us,usp000d0qk,2014-11-07T01:22:57.237Z,"Luzon, Philippines",earthquake,,16.2,,25,reviewed,us,us
2004-07-19T22:12:42.190Z,14.145,120.793,206.6,4.5,mb,30,115.2,,0.89,us,usp000d0gw,2014-11-07T01:22:56.043Z,"Luzon, Philippines",earthquake,,13.6,,10,reviewed,us,us
2004-07-14T09:39:40.560Z,14.578,120.27,97.7,4.3,mb,30,111.9,,0.89,us,usp000d058,2014-11-07T01:22:53.859Z,"Luzon, Philippines",earthquake,,8.4,,5,reviewed,us,us
2004-07-11T15:37:44.740Z,16.015,120.3,106.1,4.1,mb,13,166.1,,0.45,us,usp000czys,2014-11-07T01:22:52.978Z,"Luzon, Philippines",earthquake,,10.9,,1,reviewed,us,us
2004-07-09T13:44:23.650Z,13.564,121.076,140.6,0,,8,172.5,,0.46,us,usp000czur,2014-11-07T01:22:52.419Z,"Mindoro, Philippines",earthquake,,8.9,,,reviewed,us,us
2004-07-01T17:00:00.900Z,15.341,119.202,66.4,4.3,mb,17,122.6,,0.58,us,usp000czc9,2014-11-07T01:22:48.486Z,"Luzon, Philippines",earthquake,,12,,3,reviewed,us,us
2004-07-01T10:05:45.690Z,15.456,119.392,88.9,4.4,mb,15,163.6,,1.3,us,usp000czb9,2014-11-07T01:22:47.933Z,"Luzon, Philippines",earthquake,,19,,3,reviewed,us,us
2004-06-26T21:47:52.350Z,15.337,119.301,70.6,4.7,mb,26,122.4,,1.09,us,usp000cyx1,2014-11-07T01:22:42.100Z,"Luzon, Philippines",earthquake,,12.7,,8,reviewed,us,us
2004-06-25T20:40:03.380Z,15.867,120.149,77.2,4.5,mb,36,123.1,,1.07,us,usp000cysn,2014-11-07T01:22:41.378Z,"Luzon, Philippines",earthquake,,11.7,,3,reviewed,us,us
2004-06-24T14:18:29.340Z,14.066,120.633,162.1,4,mb,12,124,,0.9,us,usp000cynw,2014-11-07T01:22:41.044Z,"Luzon, Philippines",earthquake,,8.2,,5,reviewed,us,us
2004-06-11T11:06:45.460Z,14.643,119.472,27.1,0,,17,124.3,,0.92,us,usp000cxpj,2014-11-07T01:22:36.866Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2004-06-06T16:19:34.790Z,14.098,119.384,10,0,,8,126.1,,0.79,us,usp000cx8r,2014-11-07T01:22:34.352Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2004-06-06T07:31:13.430Z,13.667,120.977,163,3.9,mb,12,113.5,,0.75,us,usp000cx7r,2014-11-07T01:22:34.194Z,"Mindoro, Philippines",earthquake,,7.4,,1,reviewed,us,us
2004-06-04T02:08:06.680Z,15.364,120.816,198.3,4.5,mb,39,92.6,,0.54,us,usp000cx1r,2014-11-07T01:22:32.494Z,"Luzon, Philippines",earthquake,,5.6,,4,reviewed,us,us
2004-06-01T13:52:41.380Z,15.732,119.378,89.9,0,,14,121.1,,0.9,us,usp000cwue,2014-11-07T01:22:29.587Z,"Luzon, Philippines",earthquake,,14.5,,,reviewed,us,us
2004-05-31T23:04:09.580Z,13.654,120.916,148.7,4.3,mb,33,112,,0.73,us,usp000cws7,2014-11-07T01:22:26.805Z,"Mindoro, Philippines",earthquake,,,,8,reviewed,us,us
2004-05-29T22:12:06.850Z,13.817,120.748,179.4,5,mb,22,162.7,,0.91,us,usp000cwje,2014-11-07T01:22:25.948Z,"Mindoro, Philippines",earthquake,,7.5,,2,reviewed,us,us
2004-05-15T10:13:22.070Z,14.244,119.771,53.1,0,,10,125,,1.41,us,usp000cv3u,2014-11-07T01:22:19.199Z,"Luzon, Philippines",earthquake,,20,,,reviewed,us,us
2004-05-13T13:11:56.090Z,14.051,119.46,46.1,4.2,mb,13,147.1,,0.68,us,usp000cuxv,2014-11-07T01:22:18.259Z,"Luzon, Philippines",earthquake,,23.6,,3,reviewed,us,us
2004-05-10T13:20:14.340Z,13.928,120.702,94.9,0,,7,164.4,,0.55,us,usp000cung,2014-11-07T01:22:16.656Z,"Mindoro, Philippines",earthquake,,10.9,,,reviewed,us,us
2004-05-05T11:37:27.690Z,13.562,120.465,67.5,0,,12,125.7,,0.39,us,usp000cu7j,2014-11-07T01:22:14.891Z,"Mindoro, Philippines",earthquake,,10.6,,,reviewed,us,us
2004-04-21T18:11:17.860Z,15.254,120.049,102.3,4.1,mb,18,120.7,,0.57,us,usp000ct2e,2014-11-07T01:22:03.943Z,"Luzon, Philippines",earthquake,,8.9,,1,reviewed,us,us
2004-04-11T20:12:51.470Z,13.478,120.767,16.6,4.2,mb,17,136.7,,1.35,us,usp000cs97,2014-11-07T01:21:57.845Z,"Mindoro, Philippines",earthquake,,15.7,,2,reviewed,us,us
2004-04-11T13:41:40.190Z,13.78,119.833,38,4.5,mb,8,140.3,,1.26,us,usp000cs8j,2014-11-07T01:21:57.733Z,Philippine Islands region,earthquake,,17.1,,1,reviewed,us,us
2004-04-03T17:38:15.620Z,14.254,120.809,203.2,4.5,mb,12,123.2,,1.64,us,usp000crkq,2014-11-07T01:21:53.774Z,"Luzon, Philippines",earthquake,,11.6,,2,reviewed,us,us
2004-04-03T06:27:34.110Z,13.525,120.535,61.3,4.5,mb,12,125.7,,0.93,us,usp000crj9,2014-11-07T01:21:53.239Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
2004-04-01T20:58:59.520Z,13.619,120.457,64,4.4,mb,12,125.6,,0.64,us,usp000crff,2014-11-07T01:21:52.019Z,"Mindoro, Philippines",earthquake,,13,,2,reviewed,us,us
2004-03-28T16:05:49.740Z,13.907,120.83,197.2,3.7,mb,8,130.1,,0.48,us,usp000cr4u,2014-11-07T01:21:48.431Z,"Mindoro, Philippines",earthquake,,7.9,,1,reviewed,us,us
2004-03-24T11:18:39.480Z,14.075,120.73,139.1,4,mb,17,123.8,,0.73,us,usp000cqse,2014-11-07T01:21:46.615Z,"Luzon, Philippines",earthquake,,6.6,,1,reviewed,us,us
2004-03-19T16:20:57.350Z,14.656,120.359,72.2,0,,10,122.8,,0.31,us,usp000cqce,2014-11-07T01:21:44.826Z,"Luzon, Philippines",earthquake,,9.8,,,reviewed,us,us
2004-03-18T09:06:22.780Z,16.343,119.233,64.9,4.6,mb,21,117.3,,1.03,us,usp000cq8d,2014-11-07T01:21:44.216Z,"Luzon, Philippines",earthquake,,16,,8,reviewed,us,us
2004-03-14T14:51:27.800Z,13.796,119.852,54.1,0,,7,126.2,,0.51,us,usp000cpxx,2014-11-07T01:21:42.159Z,Philippine Islands region,earthquake,,25.3,,,reviewed,us,us
2004-03-13T21:23:27.650Z,13.915,120.794,135.7,3.9,mb,13,127,,1.18,us,usp000cpvk,2014-11-07T01:21:41.789Z,"Mindoro, Philippines",earthquake,,9.1,,5,reviewed,us,us
2004-02-29T21:50:06.650Z,16.207,119.528,73.7,3.5,mb,10,129.1,,1.46,us,usp000cns4,2014-11-07T01:21:32.580Z,"Luzon, Philippines",earthquake,,17.1,,1,reviewed,us,us
2004-02-26T02:42:02.540Z,13.616,120.806,117.7,4.1,mb,25,98.1,,0.89,us,usp000cnaq,2014-11-07T01:21:29.202Z,"Mindoro, Philippines",earthquake,,6.9,,10,reviewed,us,us
2004-01-31T10:33:35.980Z,16.521,120.832,66.2,4.5,mb,16,136.9,,1.33,us,usp000ck3a,2014-11-07T01:21:10.844Z,"Luzon, Philippines",earthquake,,22.4,,4,reviewed,us,us
2004-01-25T20:07:06.260Z,15.668,120.953,183.6,4,mb,26,131.3,,0.46,us,usp000cjp0,2014-11-07T01:21:07.985Z,"Luzon, Philippines",earthquake,,7,,9,reviewed,us,us
2004-01-24T19:07:57.720Z,16.374,119.844,95.6,4.4,mb,16,141.2,,0.81,us,usp000cjkm,2014-11-07T01:21:07.370Z,"Luzon, Philippines",earthquake,,13.6,,6,reviewed,us,us
2004-01-13T08:23:51.010Z,13.951,120.321,224.2,4.1,mb,11,159.7,,0.45,us,usp000chsz,2014-11-07T01:21:03.612Z,"Mindoro, Philippines",earthquake,,39.8,,4,reviewed,us,us
2003-12-28T14:19:27.150Z,13.933,120.09,33,0,,6,161.1,,1.32,us,usp000cgcu,2014-11-07T01:20:50.755Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
2003-12-28T13:41:01.310Z,13.912,120.502,144.9,3.8,mb,28,70.4,,1.03,us,usp000cgcp,2014-11-07T01:20:50.729Z,"Mindoro, Philippines",earthquake,,4.3,,1,reviewed,us,us
2003-12-27T03:39:56.100Z,13.829,120.882,33,0,,8,109.6,,1.82,us,usp000cg6e,2014-11-07T01:20:49.992Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
2003-12-25T19:12:57.390Z,14.91,119.499,41.9,4.4,mb,36,114.1,,1.29,us,usp000cg1b,2014-11-07T01:20:49.217Z,"Luzon, Philippines",earthquake,,8,,7,reviewed,us,us
2003-12-25T16:02:49.760Z,14.958,119.56,41.2,0,,14,191.5,,0.99,us,usp000cg12,2014-11-07T01:20:49.200Z,"Luzon, Philippines",earthquake,,12.6,,,reviewed,us,us
2003-12-25T12:41:02.520Z,14.919,119.683,50.7,4.8,mb,59,99,,1.09,us,usp000cg0g,2014-11-07T01:20:49.118Z,"Luzon, Philippines",earthquake,,5.9,,21,reviewed,us,us
2003-12-22T02:01:29.650Z,13.768,119.525,33,0,,12,142,,0.7,us,usp000cfs2,2014-11-07T01:20:47.709Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2003-12-21T05:06:42.410Z,13.469,120.394,33,0,,5,128.5,,0.92,us,usp000cfq7,2014-11-07T01:20:47.433Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
2003-12-14T01:13:18.460Z,14.649,119.791,75.3,0,,11,150.7,,0.85,us,usp000cf7d,2014-11-07T01:20:45.064Z,"Luzon, Philippines",earthquake,,21.2,,,reviewed,us,us
2003-11-19T17:32:22.980Z,15.088,120.066,93.5,0,,8,131.7,,0.79,us,usp000cdea,2014-11-07T01:20:31.518Z,"Luzon, Philippines",earthquake,,13,,,reviewed,us,us
2003-11-17T22:03:24.170Z,13.552,119.759,33,0,,9,127.1,,0.71,us,usp000cd77,2014-11-07T01:20:30.714Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2003-11-09T22:31:33.840Z,14.106,121.691,137,4.5,mb,13,187.5,,0.47,us,usp000ccgc,2014-11-07T01:20:26.807Z,"Luzon, Philippines",earthquake,,7.7,,7,reviewed,us,us
2003-11-06T11:16:53.180Z,13.692,121.112,127.4,4.5,mb,10,179.3,,0.77,us,usp000cc70,2014-11-07T01:20:25.247Z,"Mindoro, Philippines",earthquake,,8,,1,reviewed,us,us
2003-11-02T00:21:45.230Z,13.946,120.18,84.3,4.5,mb,38,81.7,,1.11,us,usp000cbv2,2014-11-07T01:20:21.774Z,"Mindoro, Philippines",earthquake,,10.2,,8,reviewed,us,us
2003-11-01T21:44:00.870Z,15.196,122.165,33,4.4,mb,13,131.2,,1.17,us,usp000cbuk,2014-11-07T01:20:21.553Z,Philippine Islands region,earthquake,,,,1,reviewed,us,us
2003-10-29T20:08:11.220Z,14.858,119.629,33,0,,9,123.4,,1.23,us,usp000cbjw,2014-11-07T01:20:17.151Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2003-10-29T05:56:50.850Z,15.973,119.424,33,5.2,mwc,97,38.7,,0.97,us,usp000cbhj,2016-11-09T23:50:11.018Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
2003-10-28T05:32:36.590Z,15.179,121.998,33,0,,6,164.8,,1.45,us,usp000cbev,2014-11-07T01:20:16.711Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2003-10-27T17:05:03.580Z,14.024,119.15,33,0,,5,161.7,,0.8,us,usp000cbdp,2014-11-07T01:20:16.594Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2003-10-27T09:17:10.130Z,15.226,121.999,10,0,,6,165.6,,1.24,us,usp000cbcx,2014-11-07T01:20:15.897Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2003-10-27T08:48:10.670Z,15.224,122.025,33,0,,5,167.2,,1.34,us,usp000cbcw,2014-11-07T01:20:15.894Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2003-10-27T07:58:55.510Z,15.189,122.168,33,4.6,mb,24,131.2,,1.22,us,usp000cbcu,2014-11-07T01:20:15.887Z,Philippine Islands region,earthquake,,,,4,reviewed,us,us
2003-10-27T07:17:26.200Z,15.176,122.1,33,4.7,mb,45,99.7,,1.17,us,usp000cbcr,2014-11-07T01:20:15.878Z,Philippine Islands region,earthquake,,,,11,reviewed,us,us
2003-10-26T21:14:55.340Z,15.3,120.724,47.6,4.5,mb,31,126.8,,1.1,us,usp000cbbv,2014-11-07T01:20:15.800Z,"Luzon, Philippines",earthquake,,12.6,,8,reviewed,us,us
2003-10-19T23:36:19.980Z,14.59,120.168,74,4.1,mb,18,123.3,,1,us,usp000cauc,2014-11-07T01:20:13.944Z,"Luzon, Philippines",earthquake,,10.3,,1,reviewed,us,us
2003-10-16T06:46:16.260Z,13.963,120.381,110.7,0,,8,173.5,,0.21,us,usp000cag4,2014-11-07T01:20:12.244Z,"Mindoro, Philippines",earthquake,,20,,,reviewed,us,us
2003-10-16T05:39:46.970Z,15.759,121.722,33,0,,6,156.3,,1.3,us,usp000cag0,2014-11-07T01:20:12.232Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
2003-10-15T23:56:42.510Z,15.723,122.062,33,0,,10,187.6,,0.91,us,usp000cafm,2014-11-07T01:20:12.170Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2003-10-10T10:09:58.070Z,13.664,119.752,45.4,4.6,mb,24,91.5,,0.97,us,usp000ca27,2014-11-07T01:20:10.673Z,Philippine Islands region,earthquake,,10,,1,reviewed,us,us
2003-10-10T09:25:26.200Z,13.715,120.157,33,0,,7,152.5,,1.15,us,usp000ca22,2014-11-07T01:20:10.651Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
2003-10-09T22:45:19.710Z,13.57,119.665,33,0,,7,127.2,,0.99,us,usp000ca13,2014-11-07T01:20:10.550Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2003-10-09T22:19:13.850Z,13.755,119.939,33,6.2,mwb,311,43.4,,0.84,us,usp000ca12,2017-04-26T18:02:01.008Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2003-09-28T01:01:08.270Z,14.136,120.68,150,4.2,mb,17,160,,0.85,us,usp000c8wh,2014-11-07T01:19:58.777Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
2003-09-20T14:36:03.670Z,15.337,120.34,33,0,,8,162,,1.7,us,usp000c83p,2014-11-07T01:19:52.713Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
